id,lon,lat,year,month,day,time,hPa,FT_MED_VEL_v,FT_MED_VEL_q,FT_MED_VEL_c,FT_TOT_DIST_v,FT_TOT_DIST_q,FT_TOT_DIST_c,AT_12h_DIST_v,AT_12h_DIST_q,AT_12h_DIST_c,AT_RAD_DIST_v,AT_RAD_DIST_q,AT_RAD_DIST_c,AT_CIRCLE_DIST_v,AT_CIRCLE_DIST_q,AT_CIRCLE_DIST_c
513,30.717,36.709,1998,4,26,13,999.62,23.831,0.616,0.0,2579.654,0.728,0.0,237.018,0.436,0.0,1180.192,0.342,0.0,150.706,0.269,0.0
513,30.802,36.919,1998,4,26,14,999.37,23.831,0.616,0.0,2579.654,0.728,0.0,217.883,0.384,0.0,1194.875,0.348,0.0,157.964,0.29,0.0
513,30.816,37.128,1998,4,26,15,999.68,23.831,0.616,0.0,2579.654,0.728,0.0,208.109,0.357,0.0,1243.939,0.368,0.0,172.862,0.331,0.0
513,30.728,37.295,1998,4,26,16,999.82,23.831,0.616,0.0,2579.654,0.728,0.0,208.165,0.357,0.0,1294.958,0.389,0.0,188.502,0.373,0.0
513,30.572,37.399,1998,4,26,17,1000.04,23.831,0.616,0.0,2579.654,0.728,0.0,208.665,0.359,0.0,1330.11,0.404,0.0,195.872,0.393,0.0
513,30.413,37.466,1998,4,26,18,1000.67,23.831,0.616,0.0,2579.654,0.728,0.0,208.287,0.358,0.0,1376.746,0.423,0.0,194.934,0.39,0.0
513,30.268,37.508,1998,4,26,19,1001.17,23.831,0.616,0.0,2579.654,0.728,0.0,211.677,0.367,0.0,1436.608,0.447,0.0,188.389,0.373,0.0
513,30.073,37.489,1998,4,26,20,1001.38,23.831,0.616,0.0,2579.654,0.728,0.0,212.947,0.371,0.0,1412.269,0.438,0.0,174.619,0.336,0.0
513,29.787,37.389,1998,4,26,21,1001.42,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
513,29.483,37.254,1998,4,26,22,1001.88,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
513,29.244,37.14,1998,4,26,23,1002.08,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
513,29.109,37.064,1998,4,27,0,1002.08,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
513,29.067,37.016,1998,4,27,1,1001.74,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
513,29.026,36.98,1998,4,27,2,1001.95,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
513,28.883,36.939,1998,4,27,3,1002.32,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
513,28.662,36.897,1998,4,27,4,1002.66,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
513,28.454,36.896,1998,4,27,5,1003.16,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
513,28.303,36.966,1998,4,27,6,1003.76,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
513,28.202,37.096,1998,4,27,7,1004.34,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
513,28.12,37.25,1998,4,27,8,1004.59,23.831,0.616,0.0,2579.654,0.728,0.0,,,,,,,,,
514,0.33,31.79,1998,5,23,19,1003.53,35.848,0.935,3.0,2119.316,0.556,0.0,445.557,0.841,0.0,3007.301,0.869,0.0,440.804,0.863,0.0
514,0.703,31.896,1998,5,23,20,1004.4,35.848,0.935,3.0,2119.316,0.556,0.0,441.59,0.836,0.0,2998.865,0.868,0.0,436.319,0.858,0.0
514,1.141,31.987,1998,5,23,21,1004.93,35.848,0.935,3.0,2119.316,0.556,0.0,431.503,0.824,0.0,2914.962,0.855,0.0,425.797,0.846,0.0
514,1.62,32.058,1998,5,23,22,1004.6,35.848,0.935,3.0,2119.316,0.556,0.0,420.321,0.81,0.0,2783.33,0.833,0.0,414.837,0.834,0.0
514,2.082,32.126,1998,5,23,23,1004.43,35.848,0.935,3.0,2119.316,0.556,0.0,410.723,0.796,0.0,2663.991,0.812,0.0,405.634,0.823,0.0
514,2.494,32.195,1998,5,24,0,1003.49,35.848,0.935,3.0,2119.316,0.556,0.0,402.523,0.784,0.0,2592.288,0.797,0.0,397.688,0.813,0.0
514,2.867,32.269,1998,5,24,1,1003.32,35.848,0.935,3.0,2119.316,0.556,0.0,394.332,0.772,0.0,2553.525,0.789,0.0,389.199,0.8,0.0
514,3.205,32.359,1998,5,24,2,1002.51,35.848,0.935,3.0,2119.316,0.556,0.0,386.629,0.759,0.0,2537.127,0.785,0.0,380.787,0.787,0.0
514,3.506,32.479,1998,5,24,3,1002.05,35.848,0.935,3.0,2119.316,0.556,0.0,382.027,0.751,0.0,2539.99,0.786,0.0,376.231,0.78,0.0
514,3.787,32.635,1998,5,24,4,1002.28,35.848,0.935,3.0,2119.316,0.556,0.0,389.298,0.763,0.0,2554.077,0.789,0.0,383.491,0.791,0.0
514,4.084,32.8,1998,5,24,5,1002.41,35.848,0.935,3.0,2119.316,0.556,0.0,413.894,0.801,0.0,2576.071,0.794,0.0,406.794,0.825,0.0
514,4.429,32.929,1998,5,24,6,1002.37,35.848,0.935,3.0,2119.316,0.556,0.0,446.504,0.842,0.0,2597.319,0.798,0.0,437.911,0.86,0.0
514,4.801,33.001,1998,5,24,7,1002.65,35.848,0.935,3.0,2119.316,0.556,0.0,475.541,0.872,0.0,2636.71,0.807,0.0,466.068,0.888,0.0
514,5.155,33.032,1998,5,24,8,1002.64,35.848,0.935,3.0,2119.316,0.556,0.0,496.101,0.891,0.0,2727.268,0.824,0.0,486.218,0.904,3.0
514,5.502,33.057,1998,5,24,9,1002.61,35.848,0.935,3.0,2119.316,0.556,0.0,504.731,0.898,0.0,2836.758,0.842,0.0,494.74,0.911,3.0
514,5.869,33.108,1998,5,24,10,1002.95,35.848,0.935,3.0,2119.316,0.556,0.0,503.567,0.897,0.0,2917.028,0.856,0.0,493.436,0.91,3.0
514,6.23,33.181,1998,5,24,11,1002.72,35.848,0.935,3.0,2119.316,0.556,0.0,503.412,0.897,0.0,2996.692,0.868,0.0,491.659,0.908,3.0
514,6.548,33.274,1998,5,24,12,1001.57,35.848,0.935,3.0,2119.316,0.556,0.0,512.309,0.904,3.0,3123.913,0.886,0.0,497.343,0.912,3.0
514,6.813,33.391,1998,5,24,13,1000.88,35.848,0.935,3.0,2119.316,0.556,0.0,530.567,0.917,3.0,3318.543,0.909,3.0,511.785,0.922,3.0
514,7.047,33.513,1998,5,24,14,1000.23,35.848,0.935,3.0,2119.316,0.556,0.0,553.459,0.931,3.0,3571.709,0.933,3.0,531.805,0.935,3.0
514,7.313,33.604,1998,5,24,15,999.41,35.848,0.935,3.0,2119.316,0.556,0.0,574.94,0.944,3.0,3820.542,0.951,3.0,551.36,0.945,3.0
514,7.731,33.629,1998,5,24,16,999.27,35.848,0.935,3.0,2119.316,0.556,0.0,582.918,0.948,3.0,3915.675,0.957,3.0,558.506,0.948,3.0
514,8.354,33.586,1998,5,24,17,999.35,35.848,0.935,3.0,2119.316,0.556,0.0,569.825,0.941,3.0,3779.348,0.948,3.0,547.455,0.943,3.0
514,9.083,33.526,1998,5,24,18,999.74,35.848,0.935,3.0,2119.316,0.556,0.0,544.223,0.926,3.0,3514.984,0.929,3.0,526.253,0.932,3.0
514,9.779,33.49,1998,5,24,19,1000.05,35.848,0.935,3.0,2119.316,0.556,0.0,517.892,0.908,3.0,3274.673,0.905,3.0,505.146,0.918,3.0
514,10.358,33.47,1998,5,24,20,1000.73,35.848,0.935,3.0,2119.316,0.556,0.0,497.043,0.892,0.0,3156.039,0.891,0.0,489.574,0.907,3.0
514,10.801,33.467,1998,5,24,21,1001.18,35.848,0.935,3.0,2119.316,0.556,0.0,486.172,0.883,0.0,3182.878,0.894,0.0,482.751,0.902,3.0
514,11.157,33.518,1998,5,24,22,1002.37,35.848,0.935,3.0,2119.316,0.556,0.0,485.175,0.881,0.0,3281.303,0.905,3.0,482.925,0.902,3.0
514,11.499,33.639,1998,5,24,23,1002.22,35.848,0.935,3.0,2119.316,0.556,0.0,486.414,0.883,0.0,3355.062,0.913,3.0,483.999,0.902,3.0
514,11.875,33.821,1998,5,25,0,1001.67,35.848,0.935,3.0,2119.316,0.556,0.0,483.288,0.88,0.0,3353.091,0.913,3.0,480.643,0.9,3.0
514,12.29,34.052,1998,5,25,1,1001.51,35.848,0.935,3.0,2119.316,0.556,0.0,475.32,0.872,0.0,3273.463,0.905,3.0,472.297,0.894,0.0
514,12.734,34.287,1998,5,25,2,1001.16,35.848,0.935,3.0,2119.316,0.556,0.0,467.34,0.864,0.0,3155.916,0.89,0.0,462.868,0.885,0.0
514,13.204,34.479,1998,5,25,3,1000.66,35.848,0.935,3.0,2119.316,0.556,0.0,462.607,0.859,0.0,3035.365,0.874,0.0,455.442,0.878,0.0
514,13.676,34.64,1998,5,25,4,1000.77,35.848,0.935,3.0,2119.316,0.556,0.0,460.017,0.857,0.0,2931.41,0.858,0.0,450.86,0.874,0.0
514,14.121,34.809,1998,5,25,5,1001.38,35.848,0.935,3.0,2119.316,0.556,0.0,457.271,0.854,0.0,2848.109,0.845,0.0,447.307,0.87,0.0
514,14.53,34.988,1998,5,25,6,1001.94,35.848,0.935,3.0,2119.316,0.556,0.0,454.914,0.851,0.0,2791.969,0.835,0.0,444.999,0.867,0.0
514,14.897,35.157,1998,5,25,7,1002.34,35.848,0.935,3.0,2119.316,0.556,0.0,455.18,0.852,0.0,2785.833,0.834,0.0,446.133,0.869,0.0
514,15.204,35.314,1998,5,25,8,1002.83,35.848,0.935,3.0,2119.316,0.556,0.0,459.25,0.856,0.0,2849.157,0.845,0.0,451.255,0.874,0.0
514,15.468,35.48,1998,5,25,9,1002.99,35.848,0.935,3.0,2119.316,0.556,0.0,463.956,0.861,0.0,2946.577,0.86,0.0,456.466,0.879,0.0
514,15.74,35.671,1998,5,25,10,1004.07,35.848,0.935,3.0,2119.316,0.556,0.0,463.552,0.86,0.0,3016.382,0.871,0.0,456.54,0.879,0.0
514,16.047,35.873,1998,5,25,11,1003.73,35.848,0.935,3.0,2119.316,0.556,0.0,456.588,0.853,0.0,3046.51,0.876,0.0,450.95,0.874,0.0
514,16.378,36.072,1998,5,25,12,1003.27,35.848,0.935,3.0,2119.316,0.556,0.0,446.98,0.842,0.0,3059.137,0.877,0.0,443.067,0.865,0.0
514,16.711,36.285,1998,5,25,13,1002.52,35.848,0.935,3.0,2119.316,0.556,0.0,433.709,0.827,0.0,3049.559,0.876,0.0,430.064,0.851,0.0
514,17.023,36.549,1998,5,25,14,1002.27,35.848,0.935,3.0,2119.316,0.556,0.0,411.488,0.797,0.0,2976.423,0.865,0.0,403.763,0.821,0.0
514,17.298,36.871,1998,5,25,15,1002.28,35.848,0.935,3.0,2119.316,0.556,0.0,380.532,0.749,0.0,2821.989,0.84,0.0,365.013,0.763,0.0
514,17.543,37.217,1998,5,25,16,1002.77,35.848,0.935,3.0,2119.316,0.556,0.0,342.633,0.681,0.0,2615.207,0.802,0.0,322.863,0.69,0.0
514,17.771,37.549,1998,5,25,17,1002.33,35.848,0.935,3.0,2119.316,0.556,0.0,303.655,0.603,0.0,2395.466,0.753,0.0,283.039,0.61,0.0
514,17.991,37.863,1998,5,25,18,1002.57,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
514,18.208,38.165,1998,5,25,19,1003.04,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
514,18.424,38.451,1998,5,25,20,1003.39,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
514,18.625,38.723,1998,5,25,21,1003.65,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
514,18.808,38.974,1998,5,25,22,1003.3,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
514,19.003,39.183,1998,5,25,23,1003.69,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
514,19.23,39.357,1998,5,26,0,1003.51,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
514,19.47,39.482,1998,5,26,1,1003.3,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
514,19.678,39.518,1998,5,26,2,1003.51,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
514,19.818,39.489,1998,5,26,3,1003.73,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
514,19.885,39.466,1998,5,26,4,1004.2,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
514,19.92,39.46,1998,5,26,5,1004.42,35.848,0.935,3.0,2119.316,0.556,0.0,,,,,,,,,
518,30.82,44.41,1998,9,20,18,1008.92,11.802,0.062,1.0,519.088,0.003,1.0,158.908,0.221,0.0,600.099,0.113,0.0,82.187,0.095,1.0
518,30.923,44.33,1998,9,20,19,1008.79,11.802,0.062,1.0,519.088,0.003,1.0,159.753,0.223,0.0,599.476,0.112,0.0,94.685,0.123,0.0
518,30.98,44.193,1998,9,20,20,1008.76,11.802,0.062,1.0,519.088,0.003,1.0,151.022,0.2,0.0,569.921,0.102,0.0,98.992,0.133,0.0
518,31.134,44.062,1998,9,20,21,1008.9,11.802,0.062,1.0,519.088,0.003,1.0,132.777,0.153,0.0,643.849,0.128,0.0,106.545,0.152,0.0
518,31.276,43.994,1998,9,20,22,1008.42,11.802,0.062,1.0,519.088,0.003,1.0,122.62,0.129,0.0,830.743,0.198,0.0,116.5,0.176,0.0
518,31.263,43.989,1998,9,20,23,1008.04,11.802,0.062,1.0,519.088,0.003,1.0,124.275,0.132,0.0,926.973,0.238,0.0,115.401,0.174,0.0
518,31.112,44.006,1998,9,21,0,1008.08,11.802,0.062,1.0,519.088,0.003,1.0,113.637,0.107,0.0,880.172,0.218,0.0,103.691,0.145,0.0
518,30.931,44.02,1998,9,21,1,1007.6,11.802,0.062,1.0,519.088,0.003,1.0,101.106,0.08,1.0,792.943,0.183,0.0,89.71,0.112,0.0
518,30.781,44.023,1998,9,21,2,1007.41,11.802,0.062,1.0,519.088,0.003,1.0,92.271,0.062,1.0,725.249,0.157,0.0,78.065,0.087,1.0
518,30.639,43.997,1998,9,21,3,1006.85,11.802,0.062,1.0,519.088,0.003,1.0,84.239,0.048,1.0,647.334,0.129,0.0,66.348,0.062,1.0
518,30.466,43.95,1998,9,21,4,1006.93,11.802,0.062,1.0,519.088,0.003,1.0,73.057,0.032,1.0,520.758,0.086,1.0,51.702,0.036,1.0
518,30.269,43.915,1998,9,21,5,1007.13,11.802,0.062,1.0,519.088,0.003,1.0,60.175,0.017,1.0,363.759,0.041,1.0,36.826,0.016,1.0
518,30.077,43.898,1998,9,21,6,1007.09,11.802,0.062,1.0,519.088,0.003,1.0,48.716,0.008,1.0,215.844,0.012,1.0,28.445,0.008,1.0
518,29.918,43.878,1998,9,21,7,1006.74,11.802,0.062,1.0,519.088,0.003,1.0,42.011,0.004,1.0,122.368,0.003,1.0,25.251,0.006,1.0
518,29.834,43.856,1998,9,21,8,1006.83,11.802,0.062,1.0,519.088,0.003,1.0,44.425,0.006,1.0,140.754,0.004,1.0,25.817,0.006,1.0
518,29.837,43.849,1998,9,21,9,1006.77,11.802,0.062,1.0,519.088,0.003,1.0,55.412,0.013,1.0,168.121,0.006,1.0,33.942,0.013,1.0
518,29.879,43.857,1998,9,21,10,1007.65,11.802,0.062,1.0,519.088,0.003,1.0,63.901,0.021,1.0,207.395,0.01,1.0,47.878,0.03,1.0
518,29.913,43.864,1998,9,21,11,1007.12,11.802,0.062,1.0,519.088,0.003,1.0,71.764,0.03,1.0,272.216,0.021,1.0,60.745,0.051,1.0
518,29.932,43.86,1998,9,21,12,1006.7,11.802,0.062,1.0,519.088,0.003,1.0,79.214,0.04,1.0,342.493,0.036,1.0,70.507,0.071,1.0
518,29.936,43.842,1998,9,21,13,1006.34,11.802,0.062,1.0,519.088,0.003,1.0,85.454,0.05,1.0,403.341,0.051,1.0,78.115,0.087,1.0
518,29.929,43.814,1998,9,21,14,1006.17,11.802,0.062,1.0,519.088,0.003,1.0,91.038,0.06,1.0,457.516,0.066,1.0,84.949,0.101,0.0
518,29.917,43.782,1998,9,21,15,1005.92,11.802,0.062,1.0,519.088,0.003,1.0,98.19,0.074,1.0,515.0,0.084,1.0,92.534,0.118,0.0
518,29.909,43.75,1998,9,21,16,1005.96,11.802,0.062,1.0,519.088,0.003,1.0,108.237,0.095,1.0,588.159,0.108,0.0,102.626,0.142,0.0
518,29.897,43.721,1998,9,21,17,1006.41,11.802,0.062,1.0,519.088,0.003,1.0,120.933,0.124,0.0,674.937,0.138,0.0,114.209,0.17,0.0
518,29.865,43.693,1998,9,21,18,1006.53,11.802,0.062,1.0,519.088,0.003,1.0,133.324,0.154,0.0,757.479,0.169,0.0,124.419,0.196,0.0
518,29.795,43.669,1998,9,21,19,1006.75,11.802,0.062,1.0,519.088,0.003,1.0,140.751,0.173,0.0,814.398,0.191,0.0,130.505,0.213,0.0
518,29.678,43.653,1998,9,21,20,1006.89,11.802,0.062,1.0,519.088,0.003,1.0,143.018,0.18,0.0,835.469,0.199,0.0,133.288,0.221,0.0
518,29.533,43.637,1998,9,21,21,1006.5,11.802,0.062,1.0,519.088,0.003,1.0,144.955,0.185,0.0,836.971,0.2,0.0,136.225,0.229,0.0
518,29.388,43.613,1998,9,21,22,1006.55,11.802,0.062,1.0,519.088,0.003,1.0,149.743,0.197,0.0,842.775,0.202,0.0,141.25,0.242,0.0
518,29.259,43.59,1998,9,21,23,1006.28,11.802,0.062,1.0,519.088,0.003,1.0,156.809,0.216,0.0,873.783,0.215,0.0,148.409,0.263,0.0
518,29.149,43.574,1998,9,22,0,1006.23,11.802,0.062,1.0,519.088,0.003,1.0,165.373,0.239,0.0,938.8,0.243,0.0,157.208,0.288,0.0
518,29.051,43.552,1998,9,22,1,1006.11,11.802,0.062,1.0,519.088,0.003,1.0,174.753,0.265,0.0,1021.591,0.278,0.0,166.067,0.313,0.0
518,28.962,43.507,1998,9,22,2,1005.92,11.802,0.062,1.0,519.088,0.003,1.0,182.08,0.285,0.0,1096.555,0.307,0.0,172.138,0.329,0.0
518,28.873,43.434,1998,9,22,3,1006.3,11.802,0.062,1.0,519.088,0.003,1.0,184.258,0.291,0.0,1143.981,0.327,0.0,173.529,0.333,0.0
518,28.771,43.336,1998,9,22,4,1006.28,11.802,0.062,1.0,519.088,0.003,1.0,180.377,0.28,0.0,1154.254,0.331,0.0,169.286,0.321,0.0
518,28.667,43.213,1998,9,22,5,1006.71,11.802,0.062,1.0,519.088,0.003,1.0,172.979,0.261,0.0,1126.657,0.32,0.0,159.89,0.295,0.0
518,28.576,43.081,1998,9,22,6,1007.09,11.802,0.062,1.0,519.088,0.003,1.0,166.894,0.243,0.0,1084.24,0.303,0.0,149.25,0.265,0.0
518,28.496,42.973,1998,9,22,7,1007.6,11.802,0.062,1.0,519.088,0.003,1.0,164.484,0.237,0.0,1072.19,0.298,0.0,142.79,0.246,0.0
518,28.414,42.885,1998,9,22,8,1008.09,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
518,28.34,42.774,1998,9,22,9,1008.41,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
518,28.289,42.628,1998,9,22,10,1009.19,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
518,28.268,42.469,1998,9,22,11,1009.27,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
518,28.281,42.311,1998,9,22,12,1009.65,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
518,28.327,42.156,1998,9,22,13,1009.74,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
518,28.385,42.018,1998,9,22,14,1009.96,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
518,28.435,41.907,1998,9,22,15,1010.23,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
518,28.487,41.828,1998,9,22,16,1010.51,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
518,28.566,41.777,1998,9,22,17,1010.75,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
518,28.681,41.741,1998,9,22,18,1009.92,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
518,28.81,41.71,1998,9,22,19,1009.7,11.802,0.062,1.0,519.088,0.003,1.0,,,,,,,,,
519,7.32,44.06,1998,11,10,11,1014.22,20.186,0.435,0.0,1463.246,0.247,0.0,276.035,0.536,2.0,1294.036,0.389,0.0,245.228,0.519,2.0
519,7.352,43.917,1998,11,10,12,1013.29,20.186,0.435,0.0,1463.246,0.247,0.0,296.902,0.588,0.0,1412.745,0.438,0.0,271.66,0.583,0.0
519,7.406,43.771,1998,11,10,13,1012.77,20.186,0.435,0.0,1463.246,0.247,0.0,314.428,0.626,0.0,1552.334,0.491,2.0,294.68,0.636,0.0
519,7.469,43.648,1998,11,10,14,1012.31,20.186,0.435,0.0,1463.246,0.247,0.0,334.378,0.665,0.0,1740.569,0.56,0.0,318.832,0.683,0.0
519,7.539,43.559,1998,11,10,15,1011.93,20.186,0.435,0.0,1463.246,0.247,0.0,357.648,0.709,0.0,1979.096,0.64,0.0,344.378,0.728,0.0
519,7.651,43.493,1998,11,10,16,1011.48,20.186,0.435,0.0,1463.246,0.247,0.0,377.374,0.744,0.0,2215.991,0.708,0.0,364.587,0.762,0.0
519,7.859,43.448,1998,11,10,17,1011.35,20.186,0.435,0.0,1463.246,0.247,0.0,386.308,0.759,0.0,2382.012,0.75,0.0,373.612,0.776,0.0
519,8.178,43.44,1998,11,10,18,1011.3,20.186,0.435,0.0,1463.246,0.247,0.0,383.071,0.753,0.0,2457.32,0.767,0.0,372.068,0.774,0.0
519,8.558,43.459,1998,11,10,19,1011.34,20.186,0.435,0.0,1463.246,0.247,0.0,371.192,0.734,0.0,2487.455,0.774,0.0,363.862,0.761,0.0
519,8.926,43.456,1998,11,10,20,1010.89,20.186,0.435,0.0,1463.246,0.247,0.0,360.091,0.714,0.0,2523.926,0.783,0.0,355.785,0.747,0.0
519,9.269,43.373,1998,11,10,21,1010.67,20.186,0.435,0.0,1463.246,0.247,0.0,353.396,0.701,0.0,2533.547,0.785,0.0,349.463,0.737,0.0
519,9.607,43.188,1998,11,10,22,1010.4,20.186,0.435,0.0,1463.246,0.247,0.0,343.321,0.682,0.0,2464.168,0.769,0.0,339.609,0.72,0.0
519,9.946,42.948,1998,11,10,23,1010.01,20.186,0.435,0.0,1463.246,0.247,0.0,323.926,0.645,0.0,2337.271,0.738,0.0,321.896,0.689,0.0
519,10.286,42.728,1998,11,11,0,1009.56,20.186,0.435,0.0,1463.246,0.247,0.0,296.631,0.587,0.0,2198.736,0.703,0.0,293.186,0.633,0.0
519,10.639,42.561,1998,11,11,1,1009.04,20.186,0.435,0.0,1463.246,0.247,0.0,275.859,0.535,2.0,2046.993,0.66,0.0,259.131,0.554,0.0
519,11.017,42.424,1998,11,11,2,1008.16,20.186,0.435,0.0,1463.246,0.247,0.0,256.182,0.486,2.0,1854.28,0.599,0.0,224.601,0.467,2.0
519,11.401,42.295,1998,11,11,3,1007.57,20.186,0.435,0.0,1463.246,0.247,0.0,233.761,0.427,0.0,1633.154,0.521,2.0,194.177,0.388,0.0
519,11.747,42.177,1998,11,11,4,1006.83,20.186,0.435,0.0,1463.246,0.247,0.0,215.928,0.379,0.0,1435.738,0.447,0.0,177.218,0.342,0.0
519,12.038,42.077,1998,11,11,5,1006.98,20.186,0.435,0.0,1463.246,0.247,0.0,206.665,0.353,0.0,1290.376,0.387,0.0,168.773,0.32,0.0
519,12.292,42.003,1998,11,11,6,1006.67,20.186,0.435,0.0,1463.246,0.247,0.0,202.726,0.342,0.0,1193.832,0.347,0.0,166.427,0.313,0.0
519,12.507,41.946,1998,11,11,7,1006.95,20.186,0.435,0.0,1463.246,0.247,0.0,204.951,0.348,0.0,1149.268,0.329,0.0,169.636,0.322,0.0
519,12.713,41.879,1998,11,11,8,1007.68,20.186,0.435,0.0,1463.246,0.247,0.0,213.887,0.373,0.0,1114.359,0.314,0.0,174.565,0.336,0.0
519,12.957,41.79,1998,11,11,9,1007.52,20.186,0.435,0.0,1463.246,0.247,0.0,221.195,0.394,0.0,1043.079,0.287,0.0,176.611,0.341,0.0
519,13.222,41.7,1998,11,11,10,1007.91,20.186,0.435,0.0,1463.246,0.247,0.0,226.569,0.408,0.0,978.341,0.26,0.0,177.933,0.345,0.0
519,13.422,41.618,1998,11,11,11,1007.53,20.186,0.435,0.0,1463.246,0.247,0.0,240.043,0.444,0.0,996.431,0.268,0.0,185.914,0.366,0.0
519,13.457,41.535,1998,11,11,12,1006.72,20.186,0.435,0.0,1463.246,0.247,0.0,263.995,0.506,2.0,1103.243,0.31,0.0,207.077,0.422,0.0
519,13.355,41.44,1998,11,11,13,1006.47,20.186,0.435,0.0,1463.246,0.247,0.0,281.46,0.55,2.0,1278.026,0.382,0.0,238.638,0.502,2.0
519,13.252,41.331,1998,11,11,14,1006.47,20.186,0.435,0.0,1463.246,0.247,0.0,295.114,0.583,0.0,1510.222,0.476,2.0,270.418,0.581,0.0
519,13.247,41.221,1998,11,11,15,1006.46,20.186,0.435,0.0,1463.246,0.247,0.0,309.188,0.615,0.0,1733.735,0.557,0.0,294.136,0.635,0.0
519,13.36,41.134,1998,11,11,16,1007.02,20.186,0.435,0.0,1463.246,0.247,0.0,318.294,0.634,0.0,1895.018,0.613,0.0,306.119,0.659,0.0
519,13.533,41.051,1998,11,11,17,1007.01,20.186,0.435,0.0,1463.246,0.247,0.0,320.012,0.637,0.0,2011.169,0.65,0.0,310.133,0.667,0.0
519,13.701,40.942,1998,11,11,18,1007.11,20.186,0.435,0.0,1463.246,0.247,0.0,318.148,0.634,0.0,2132.873,0.684,0.0,312.779,0.672,0.0
519,13.919,40.848,1998,11,11,19,1007.35,20.186,0.435,0.0,1463.246,0.247,0.0,312.884,0.622,0.0,2215.786,0.708,0.0,310.63,0.667,0.0
519,14.242,40.808,1998,11,11,20,1007.17,20.186,0.435,0.0,1463.246,0.247,0.0,301.943,0.599,0.0,2190.638,0.7,0.0,300.274,0.647,0.0
519,14.595,40.786,1998,11,11,21,1007.2,20.186,0.435,0.0,1463.246,0.247,0.0,293.42,0.58,0.0,2127.569,0.683,0.0,291.698,0.629,0.0
519,14.944,40.76,1998,11,11,22,1007.29,20.186,0.435,0.0,1463.246,0.247,0.0,293.048,0.579,0.0,2068.275,0.667,0.0,289.914,0.626,0.0
519,15.329,40.76,1998,11,11,23,1006.82,20.186,0.435,0.0,1463.246,0.247,0.0,296.124,0.586,0.0,1969.997,0.637,0.0,288.705,0.623,0.0
519,15.726,40.793,1998,11,12,0,1006.49,20.186,0.435,0.0,1463.246,0.247,0.0,297.688,0.589,0.0,1853.304,0.599,0.0,286.185,0.617,0.0
519,16.09,40.837,1998,11,12,1,1006.27,20.186,0.435,0.0,1463.246,0.247,0.0,286.766,0.563,0.0,1759.882,0.567,0.0,276.022,0.594,0.0
519,16.424,40.881,1998,11,12,2,1005.8,20.186,0.435,0.0,1463.246,0.247,0.0,278.441,0.542,2.0,1666.363,0.533,2.0,249.354,0.529,2.0
519,16.733,40.919,1998,11,12,3,1005.93,20.186,0.435,0.0,1463.246,0.247,0.0,300.628,0.596,0.0,1549.929,0.49,2.0,225.063,0.469,2.0
519,17.001,40.94,1998,11,12,4,1005.74,20.186,0.435,0.0,1463.246,0.247,0.0,329.077,0.656,0.0,1433.834,0.446,0.0,204.051,0.414,0.0
519,17.226,40.944,1998,11,12,5,1005.98,20.186,0.435,0.0,1463.246,0.247,0.0,347.313,0.69,0.0,1342.924,0.409,0.0,186.228,0.367,0.0
519,17.425,40.938,1998,11,12,6,1006.15,20.186,0.435,0.0,1463.246,0.247,0.0,353.759,0.702,0.0,1279.93,0.383,0.0,170.294,0.324,0.0
